# 50VolumeVsPrice.R; If Volume=NaN: no trade was done at this date
%	 13319
%	 4
% Key	Time	Price	Volume	
10028	2010-09-11	76.45	NaN
10029	2010-09-12	76.45	NaN
10030	2010-09-13	77.19	876826
10031	2010-09-14	76.8	959440
10032	2010-09-15	76.02	900670
10033	2010-09-16	74.57	743729
10034	2010-09-17	73.66	694425
10035	2010-09-18	73.66	NaN
10036	2010-09-19	73.66	NaN
10037	2010-09-20	74.86	651870
10038	2010-09-21	74.97	644439
10039	2010-09-22	74.71	682225
10040	2010-09-23	75.18	616993
10041	2010-09-24	76.49	628535
10042	2010-09-25	76.49	NaN
10043	2010-09-26	76.49	NaN
10044	2010-09-27	76.52	577362
10045	2010-09-28	76.18	636937
10046	2010-09-29	77.86	794709
10047	2010-09-30	79.97	840122
10048	2010-10-01	81.58	810203
10049	2010-10-02	81.58	NaN
10050	2010-10-03	81.58	NaN
10051	2010-10-04	81.47	726616
10052	2010-10-05	82.82	872771
10053	2010-10-06	83.23	809334
10054	2010-10-07	81.67	968579
10055	2010-10-08	82.66	873617
10056	2010-10-09	82.66	NaN
10057	2010-10-10	82.66	NaN
10058	2010-10-11	82.21	544795
10059	2010-10-12	81.67	721433
10060	2010-10-13	83.01	762074
10061	2010-10-14	82.69	751982
10062	2010-10-15	81.25	754442
10063	2010-10-16	81.25	NaN
10064	2010-10-17	81.25	NaN
10065	2010-10-18	83.08	677631
10066	2010-10-19	79.49	869362
10067	2010-10-20	82.54	710185
10068	2010-10-21	80.56	615815
10069	2010-10-22	81.69	388105
10070	2010-10-23	81.69	NaN
10071	2010-10-24	81.69	NaN
10072	2010-10-25	82.52	512723
10073	2010-10-26	82.55	410548
10074	2010-10-27	81.94	595290
10075	2010-10-28	82.18	500211
10076	2010-10-29	81.43	503947
10077	2010-10-30	81.43	NaN
10078	2010-10-31	81.43	NaN
10079	2010-11-01	82.95	596923
10080	2010-11-02	83.9	503256
10081	2010-11-03	84.69	717828
10082	2010-11-04	86.49	654393
10083	2010-11-05	86.85	655239
10084	2010-11-06	86.85	NaN
10085	2010-11-07	86.85	NaN
10086	2010-11-08	87.06	582052
10087	2010-11-09	86.72	685832
10088	2010-11-10	87.81	927079
10089	2010-11-11	87.81	746068
10090	2010-11-12	84.88	854507
10091	2010-11-13	84.88	NaN
10092	2010-11-14	84.88	NaN
10093	2010-11-15	84.86	595442
10094	2010-11-16	82.34	900827
10095	2010-11-17	80.44	941801
10096	2010-11-18	81.85	712780
10097	2010-11-19	81.98	519181
10098	2010-11-20	81.98	NaN
10099	2010-11-21	81.98	NaN
10100	2010-11-22	81.74	448548
10101	2010-11-23	81.25	568522
10102	2010-11-24	83.86	502284
10103	2010-11-25	83.86	NaN
10104	2010-11-26	83.76	271643
10105	2010-11-27	83.76	NaN
10106	2010-11-28	83.76	NaN
10107	2010-11-29	85.73	539097
10108	2010-11-30	84.11	548245
10109	2010-12-01	86.75	621347
10110	2010-12-02	88	712492
10111	2010-12-03	89.19	849039
10112	2010-12-04	89.19	NaN
10113	2010-12-05	89.19	NaN
10114	2010-12-06	89.38	753781
10115	2010-12-07	88.69	1017961
10116	2010-12-08	88.28	808389
10117	2010-12-09	88.37	742817
10118	2010-12-10	87.79	589210
10119	2010-12-11	87.79	NaN
10120	2010-12-12	87.79	NaN
10121	2010-12-13	88.61	692514
10122	2010-12-14	88.28	602429
10123	2010-12-15	88.62	775656
10124	2010-12-16	87.7	657203
10125	2010-12-17	88.02	650488
10126	2010-12-18	88.02	NaN
10127	2010-12-19	88.02	NaN
10128	2010-12-20	89.37	520984
10129	2010-12-21	89.82	357619
10130	2010-12-22	90.48	383058
10131	2010-12-23	91.51	266736
10132	2010-12-24	91.51	NaN
10133	2010-12-25	91.51	NaN
10134	2010-12-26	91.51	NaN
10135	2010-12-27	91	184523
10136	2010-12-28	91.49	208060
10137	2010-12-29	91.12	249329
10138	2010-12-30	89.84	418292
10139	2010-12-31	91.38	318408
10140	2011-01-01	91.38	NaN
10141	2011-01-02	91.38	NaN
10142	2011-01-03	91.55	459184
10143	2011-01-04	89.38	826067
10144	2011-01-05	90.3	911745
10145	2011-01-06	88.38	1076851
10146	2011-01-07	88.03	1098125
10147	2011-01-08	88.03	NaN
10148	2011-01-09	88.03	NaN
10149	2011-01-10	89.25	953400
10150	2011-01-11	91.11	1007431
10151	2011-01-12	91.86	933343
10152	2011-01-13	91.4	940851
10153	2011-01-14	91.54	903578
10154	2011-01-15	91.54	NaN
10155	2011-01-16	91.54	NaN
10156	2011-01-17	91.54	NaN
10157	2011-01-18	91.38	707567
10158	2011-01-19	90.86	683893
10159	2011-01-20	89.59	929563
10160	2011-01-21	89.11	649585
10161	2011-01-22	89.11	NaN
10162	2011-01-23	89.11	NaN
10163	2011-01-24	87.87	839683
10164	2011-01-25	86.19	723309
10165	2011-01-26	87.33	789077
10166	2011-01-27	85.64	1009715
10167	2011-01-28	89.34	1472088
10168	2011-01-29	89.34	NaN
10169	2011-01-30	89.34	NaN
10170	2011-01-31	92.19	1007145
10171	2011-02-01	90.77	919766
10172	2011-02-02	90.86	798486
10173	2011-02-03	90.54	682075
10174	2011-02-04	89.03	783001
10175	2011-02-05	89.03	NaN
10176	2011-02-06	89.03	NaN
10177	2011-02-07	87.48	723152
10178	2011-02-08	86.94	1006455
10179	2011-02-09	86.71	985397
10180	2011-02-10	86.73	1130654
10181	2011-02-11	85.58	959387
10182	2011-02-12	85.58	NaN
10183	2011-02-13	85.58	NaN
10184	2011-02-14	84.81	897007
10185	2011-02-15	84.32	871147
10186	2011-02-16	84.99	942065
10187	2011-02-17	86.36	976236
10188	2011-02-18	86.2	952938
10189	2011-02-19	86.2	NaN
10190	2011-02-20	86.2	NaN
10191	2011-02-21	86.2	NaN
10192	2011-02-22	95.42	1397751
10193	2011-02-23	98.1	1278653
10194	2011-02-24	97.28	1166965
10195	2011-02-25	97.88	672386
10196	2011-02-26	97.88	NaN
10197	2011-02-27	97.88	NaN
10198	2011-02-28	96.97	574252
10199	2011-03-01	99.63	739473
10200	2011-03-02	102.23	942468
10201	2011-03-03	101.91	770794
10202	2011-03-04	104.42	865400
10203	2011-03-05	104.42	NaN
10204	2011-03-06	104.42	NaN
10205	2011-03-07	105.44	902351
10206	2011-03-08	105.02	959285
10207	2011-03-09	104.38	817738
10208	2011-03-10	102.7	929247
10209	2011-03-11	101.16	744460
10210	2011-03-12	101.16	NaN
10211	2011-03-13	101.16	NaN
10212	2011-03-14	101.19	565955
10213	2011-03-15	97.18	873024
10214	2011-03-16	97.98	816508
10215	2011-03-17	101.42	597378
10216	2011-03-18	101.07	675773
10217	2011-03-19	101.07	NaN
10218	2011-03-20	101.07	NaN
10219	2011-03-21	102.33	499436
10220	2011-03-22	104.97	510451
10221	2011-03-23	105.75	519675
10222	2011-03-24	105.6	537199
10223	2011-03-25	105.4	433173
10224	2011-03-26	105.4	NaN
10225	2011-03-27	105.4	NaN
10226	2011-03-28	103.98	386621
10227	2011-03-29	104.79	448466
10228	2011-03-30	104.27	559992
10229	2011-03-31	106.72	546886
10230	2011-04-01	107.94	554646
10231	2011-04-02	107.94	NaN
10232	2011-04-03	107.94	NaN
10233	2011-04-04	108.47	451313
10234	2011-04-05	108.34	523365
10235	2011-04-06	108.83	522046
10236	2011-04-07	110.3	696794
10237	2011-04-08	112.79	719115
10238	2011-04-09	112.79	NaN
10239	2011-04-10	112.79	NaN
10240	2011-04-11	109.92	747902
10241	2011-04-12	106.25	1085755
10242	2011-04-13	107.11	1031639
10243	2011-04-14	108.11	794369
10244	2011-04-15	109.66	578026
10245	2011-04-16	109.66	NaN
10246	2011-04-17	109.66	NaN
10247	2011-04-18	107.12	574331
10248	2011-04-19	108.28	519935
10249	2011-04-20	111.45	520703
10250	2011-04-21	112.29	420991
10251	2011-04-22	112.29	NaN
10252	2011-04-23	112.29	NaN
10253	2011-04-24	112.29	NaN
10254	2011-04-25	112.28	346707
10255	2011-04-26	112.21	448963
10256	2011-04-27	112.76	609202
10257	2011-04-28	112.86	536591
10258	2011-04-29	113.93	366674
10259	2011-04-30	113.93	NaN
10260	2011-05-01	113.93	NaN
10261	2011-05-02	113.52	499312
10262	2011-05-03	111.05	529239
10263	2011-05-04	109.24	610259
10264	2011-05-05	99.8	1131202
10265	2011-05-06	97.18	1055664
10266	2011-05-07	97.18	NaN
10267	2011-05-08	97.18	NaN
10268	2011-05-09	102.55	909483
10269	2011-05-10	103.88	819697
10270	2011-05-11	98.21	1015422
10271	2011-05-12	98.97	978223
10272	2011-05-13	99.65	653297
10273	2011-05-14	99.65	NaN
10274	2011-05-15	99.65	NaN
10275	2011-05-16	97.37	678592
10276	2011-05-17	96.91	845336
10277	2011-05-18	100.1	803153
10278	2011-05-19	98.44	618965
10279	2011-05-20	100.1	603035
10280	2011-05-21	100.1	NaN
10281	2011-05-22	100.1	NaN
10282	2011-05-23	97.7	491529
10283	2011-05-24	99.59	569773
10284	2011-05-25	101.32	604850
10285	2011-05-26	100.23	678008
10286	2011-05-27	100.59	414308
10287	2011-05-28	100.59	NaN
10288	2011-05-29	100.59	NaN
10289	2011-05-30	100.59	NaN
10290	2011-05-31	102.7	580479
10291	2011-06-01	100.29	655628
10292	2011-06-02	100.4	785925
10293	2011-06-03	100.22	695622
10294	2011-06-04	100.22	NaN
10295	2011-06-05	100.22	NaN
10296	2011-06-06	99.01	509468
10297	2011-06-07	99.09	862816
10298	2011-06-08	100.74	1052718
10299	2011-06-09	101.93	839094
10300	2011-06-10	99.29	816977
10301	2011-06-11	99.29	NaN
10302	2011-06-12	99.29	NaN
10303	2011-06-13	97.3	816715
10304	2011-06-14	99.37	741412
10305	2011-06-15	94.81	1047627
10306	2011-06-16	94.95	692012
10307	2011-06-17	93.01	690630
10308	2011-06-18	93.01	NaN
10309	2011-06-19	93.01	NaN
10310	2011-06-20	93.26	568531
10311	2011-06-21	94.17	511345
10312	2011-06-22	95.41	540731
10313	2011-06-23	91.02	980468
10314	2011-06-24	91.16	707352
10315	2011-06-25	91.16	NaN
10316	2011-06-26	91.16	NaN
10317	2011-06-27	90.61	516490
10318	2011-06-28	92.89	574444
10319	2011-06-29	94.77	639491
10320	2011-06-30	95.42	525529
10321	2011-07-01	94.94	521407
10322	2011-07-02	94.94	NaN
10323	2011-07-03	94.94	NaN
10324	2011-07-04	94.94	NaN
10325	2011-07-05	96.89	520283
10326	2011-07-06	96.65	560028
10327	2011-07-07	98.67	726406
10328	2011-07-08	96.2	692799
10329	2011-07-09	96.2	NaN
10330	2011-07-10	96.2	NaN
10331	2011-07-11	95.15	594115
10332	2011-07-12	97.43	728007
10333	2011-07-13	98.05	718474
10334	2011-07-14	95.69	839754
10335	2011-07-15	97.24	579738
10336	2011-07-16	97.24	NaN
10337	2011-07-17	97.24	NaN
10338	2011-07-18	95.93	544671
10339	2011-07-19	97.5	617053
10340	2011-07-20	98.4	480843
10341	2011-07-21	99.13	549531
10342	2011-07-22	99.87	461564
10343	2011-07-23	99.87	NaN
10344	2011-07-24	99.87	NaN
10345	2011-07-25	99.2	409714
10346	2011-07-26	99.59	575757
10347	2011-07-27	97.4	516140
10348	2011-07-28	97.44	426749
10349	2011-07-29	95.7	472260
10350	2011-07-30	95.7	NaN
10351	2011-07-31	95.7	NaN
10352	2011-08-01	94.89	689962
10353	2011-08-02	93.79	616720
10354	2011-08-03	91.93	658645
10355	2011-08-04	86.63	1006201
10356	2011-08-05	86.88	964423
10357	2011-08-06	86.88	NaN
10358	2011-08-07	86.88	NaN
10359	2011-08-08	81.31	947090
10360	2011-08-09	79.3	1078576
10361	2011-08-10	82.89	989624
10362	2011-08-11	85.72	1039787
10363	2011-08-12	85.38	662052
10364	2011-08-13	85.38	NaN
10365	2011-08-14	85.38	NaN
10366	2011-08-15	87.88	587209
10367	2011-08-16	86.65	742508
10368	2011-08-17	87.58	674170
10369	2011-08-18	82.38	918723
10370	2011-08-19	82.26	791659
10371	2011-08-20	82.26	NaN
10372	2011-08-21	82.26	NaN
10373	2011-08-22	84.42	597987
10374	2011-08-23	85.44	572256
10375	2011-08-24	85.16	528667
10376	2011-08-25	85.3	621591
10377	2011-08-26	85.37	468231
10378	2011-08-27	85.37	NaN
10379	2011-08-28	85.37	NaN
10380	2011-08-29	87.27	393830
10381	2011-08-30	88.9	665471
10382	2011-08-31	88.81	928207
10383	2011-09-01	88.93	561414
10384	2011-09-02	86.45	575585
10385	2011-09-03	86.45	NaN
10386	2011-09-04	86.45	NaN
10387	2011-09-05	86.45	NaN
10388	2011-09-06	86.02	547932
10389	2011-09-07	89.34	665161
10390	2011-09-08	89.05	790112
10391	2011-09-09	87.24	677483
10392	2011-09-10	87.24	NaN
10393	2011-09-11	87.24	NaN
10394	2011-09-12	88.19	745286
10395	2011-09-13	90.21	815122
10396	2011-09-14	88.91	739866
10397	2011-09-15	89.4	669730
10398	2011-09-16	87.96	615463
10399	2011-09-17	87.96	NaN
10400	2011-09-18	87.96	NaN
10401	2011-09-19	85.7	612467
10402	2011-09-20	86.92	454180
10403	2011-09-21	85.92	517286
10404	2011-09-22	80.51	786485
10405	2011-09-23	79.85	797647
10406	2011-09-24	79.85	NaN
10407	2011-09-25	79.85	NaN
10408	2011-09-26	80.24	558421
10409	2011-09-27	84.45	541721
10410	2011-09-28	81.21	499772
10411	2011-09-29	82.14	591868
10412	2011-09-30	79.2	694856
10413	2011-10-01	79.2	NaN
10414	2011-10-02	79.2	NaN
10415	2011-10-03	77.61	705614
10416	2011-10-04	75.67	789626
10417	2011-10-05	79.68	648839
10418	2011-10-06	82.59	836382
10419	2011-10-07	82.98	747117
10420	2011-10-08	82.98	NaN
10421	2011-10-09	82.98	NaN
10422	2011-10-10	85.41	556770
10423	2011-10-11	85.81	810036
10424	2011-10-12	85.57	678063
10425	2011-10-13	84.23	759857
10426	2011-10-14	86.8	670479
10427	2011-10-15	86.8	NaN
10428	2011-10-16	86.8	NaN
10429	2011-10-17	86.38	557972
10430	2011-10-18	88.34	667047
10431	2011-10-19	86.11	665796
10432	2011-10-20	86.07	598519
10433	2011-10-21	87.4	499932
10434	2011-10-22	87.4	NaN
10435	2011-10-23	87.4	NaN
10436	2011-10-24	91.27	1141181
10437	2011-10-25	93.17	1064135
10438	2011-10-26	90.2	788732
10439	2011-10-27	93.96	657644
10440	2011-10-28	93.32	528798
10441	2011-10-29	93.32	NaN
10442	2011-10-30	93.32	NaN
10443	2011-10-31	93.19	381435
10444	2011-11-01	92.19	648158
10445	2011-11-02	92.51	491425
10446	2011-11-03	94.07	552872
10447	2011-11-04	94.26	517985
10448	2011-11-05	94.26	NaN
10449	2011-11-06	94.26	NaN
10450	2011-11-07	95.52	625462
10451	2011-11-08	96.8	651879
10452	2011-11-09	95.74	844565
10453	2011-11-10	97.78	662554
10454	2011-11-11	98.99	613848
10455	2011-11-12	98.99	NaN
10456	2011-11-13	98.99	NaN
10457	2011-11-14	98.14	710085
10458	2011-11-15	99.37	743768
10459	2011-11-16	102.59	1222861
10460	2011-11-17	98.82	919012
10461	2011-11-18	97.67	637590
10462	2011-11-19	97.67	NaN
10463	2011-11-20	97.67	NaN
10464	2011-11-21	96.92	510015
10465	2011-11-22	98.01	589348
10466	2011-11-23	96.17	512740
10467	2011-11-24	96.17	NaN
10468	2011-11-25	96.77	316448
10469	2011-11-26	96.77	NaN
10470	2011-11-27	96.77	NaN
10471	2011-11-28	98.21	565619
10472	2011-11-29	99.79	611677
10473	2011-11-30	100.36	619621
10474	2011-12-01	100.2	544164
10475	2011-12-02	100.96	465228
10476	2011-12-03	100.96	NaN
10477	2011-12-04	100.96	NaN
10478	2011-12-05	100.99	452704
10479	2011-12-06	101.28	446498
10480	2011-12-07	100.49	752889
10481	2011-12-08	98.34	647193
10482	2011-12-09	99.41	639563
10483	2011-12-10	99.41	NaN
10484	2011-12-11	99.41	NaN
10485	2011-12-12	97.77	539270
10486	2011-12-13	100.14	829517
10487	2011-12-14	94.95	759946
10488	2011-12-15	93.87	564037
10489	2011-12-16	93.53	504230
10490	2011-12-17	93.53	NaN
10491	2011-12-18	93.53	NaN
10492	2011-12-19	93.88	438986
10493	2011-12-20	97.24	399423
10494	2011-12-21	98.67	409324
10495	2011-12-22	99.53	281092
10496	2011-12-23	99.68	167547
10497	2011-12-24	99.68	NaN
10498	2011-12-25	99.68	NaN
10499	2011-12-26	99.68	NaN
10500	2011-12-27	101.34	216467
10501	2011-12-28	99.36	293202
10502	2011-12-29	99.65	291175
10503	2011-12-30	98.83	313927
10504	2011-12-31	98.83	NaN
10505	2012-01-01	98.83	NaN
10506	2012-01-02	98.83	NaN
10507	2012-01-03	102.96	672459
10508	2012-01-04	103.22	604724
10509	2012-01-05	101.81	580873
10510	2012-01-06	101.56	612945
10511	2012-01-07	101.56	NaN
10512	2012-01-08	101.56	NaN
10513	2012-01-09	101.31	656555
10514	2012-01-10	102.24	652853
10515	2012-01-11	100.87	627037
10516	2012-01-12	99.1	774439
10517	2012-01-13	98.7	775449
10518	2012-01-14	98.7	NaN
10519	2012-01-15	98.7	NaN
10520	2012-01-16	98.7	NaN
10521	2012-01-17	100.71	806747
10522	2012-01-18	100.59	706898
10523	2012-01-19	100.39	682925
10524	2012-01-20	98.33	652751
10525	2012-01-21	98.33	NaN
10526	2012-01-22	98.33	NaN
10527	2012-01-23	99.58	423323
10528	2012-01-24	98.95	484488
10529	2012-01-25	99.4	636717
10530	2012-01-26	99.7	514378
10531	2012-01-27	99.56	457462
10532	2012-01-28	99.56	NaN
10533	2012-01-29	99.56	NaN
10534	2012-01-30	98.78	459289
10535	2012-01-31	98.48	739294
10536	2012-02-01	97.61	618838
10537	2012-02-02	96.36	745272
10538	2012-02-03	97.84	754775
10539	2012-02-04	97.84	NaN
10540	2012-02-05	97.84	NaN
10541	2012-02-06	96.91	682698
10542	2012-02-07	98.41	1150665
10543	2012-02-08	98.71	922366
10544	2012-02-09	99.84	669719
10545	2012-02-10	98.67	653655
10546	2012-02-11	98.67	NaN
10547	2012-02-12	98.67	NaN
10548	2012-02-13	100.91	575580
10549	2012-02-14	100.74	876138
10550	2012-02-15	101.8	792027
10551	2012-02-16	102.31	660975
10552	2012-02-17	103.24	777665
10553	2012-02-18	103.24	NaN
10554	2012-02-19	103.24	NaN
10555	2012-02-20	103.24	NaN
10556	2012-02-21	106.25	690187
10557	2012-02-22	106.28	556363
10558	2012-02-23	107.83	739188
10559	2012-02-24	109.77	798279
10560	2012-02-25	109.77	NaN
10561	2012-02-26	109.77	NaN
10562	2012-02-27	108.56	687880
10563	2012-02-28	106.55	614103
10564	2012-02-29	107.07	691115
10565	2012-03-01	108.84	864500
10566	2012-03-02	106.7	625949
10567	2012-03-03	106.7	NaN
10568	2012-03-04	106.7	NaN
10569	2012-03-05	106.72	511740
10570	2012-03-06	104.7	737533
10571	2012-03-07	106.16	810896
10572	2012-03-08	106.58	705749
10573	2012-03-09	107.4	679455
10574	2012-03-10	107.4	NaN
10575	2012-03-11	107.4	NaN
10576	2012-03-12	106.34	525361
10577	2012-03-13	106.71	689301
10578	2012-03-14	105.43	671171
10579	2012-03-15	105.11	842057
10580	2012-03-16	107.06	556689
10581	2012-03-17	107.06	NaN
10582	2012-03-18	107.06	NaN
10583	2012-03-19	108.09	576077
10584	2012-03-20	106.07	640103
10585	2012-03-21	107.27	473594
10586	2012-03-22	105.35	539283
10587	2012-03-23	106.87	509366
10588	2012-03-24	106.87	NaN
10589	2012-03-25	106.87	NaN
10590	2012-03-26	107.03	284980
10591	2012-03-27	107.33	403832
10592	2012-03-28	105.41	568804
10593	2012-03-29	102.78	578776
10594	2012-03-30	103.02	459683
10595	2012-03-31	103.02	NaN
10596	2012-04-01	103.02	NaN
10597	2012-04-02	105.23	526360
10598	2012-04-03	104.01	542362
10599	2012-04-04	101.47	682076
10600	2012-04-05	103.31	494088
10601	2012-04-06	103.31	NaN
10602	2012-04-07	103.31	NaN
10603	2012-04-08	103.31	NaN
10604	2012-04-09	102.46	424067
10605	2012-04-10	101.02	639126
10606	2012-04-11	102.7	637180
10607	2012-04-12	103.64	741063
10608	2012-04-13	102.83	501173
10609	2012-04-14	102.83	NaN
10610	2012-04-15	102.83	NaN
10611	2012-04-16	102.93	687731
10612	2012-04-17	104.2	676818
10613	2012-04-18	102.67	632816
10614	2012-04-19	102.27	544648
10615	2012-04-20	103.88	420907
10616	2012-04-21	103.88	NaN
10617	2012-04-22	103.88	NaN
10618	2012-04-23	103.11	373287
10619	2012-04-24	103.55	369531
10620	2012-04-25	104.12	538191
10621	2012-04-26	104.55	417413
10622	2012-04-27	104.93	335862
10623	2012-04-28	104.93	NaN
10624	2012-04-29	104.93	NaN
10625	2012-04-30	104.87	412374
10626	2012-05-01	106.16	568789
10627	2012-05-02	105.22	596243
10628	2012-05-03	102.54	678769
10629	2012-05-04	98.49	884050
10630	2012-05-05	98.49	NaN
10631	2012-05-06	98.49	NaN
10632	2012-05-07	97.94	594512
10633	2012-05-08	97.01	661078
10634	2012-05-09	96.81	660026
10635	2012-05-10	97.08	568617
10636	2012-05-11	96.13	530233
10637	2012-05-12	96.13	NaN
10638	2012-05-13	96.13	NaN
10639	2012-05-14	94.78	501848
10640	2012-05-15	93.98	596463
10641	2012-05-16	92.81	664792
10642	2012-05-17	92.56	636371
10643	2012-05-18	91.48	561992
10644	2012-05-19	91.48	NaN
10645	2012-05-20	91.48	NaN
10646	2012-05-21	92.57	448119
10647	2012-05-22	91.85	405798
10648	2012-05-23	89.9	502123
10649	2012-05-24	90.66	392146
10650	2012-05-25	90.86	273089
10651	2012-05-26	90.86	NaN
10652	2012-05-27	90.86	NaN
10653	2012-05-28	90.86	NaN
10654	2012-05-29	90.76	452296
10655	2012-05-30	87.82	548771
10656	2012-05-31	86.53	646060
10657	2012-06-01	83.23	734370
10658	2012-06-02	83.23	NaN
10659	2012-06-03	83.23	NaN
10660	2012-06-04	83.98	580789
10661	2012-06-05	84.29	478692
10662	2012-06-06	85.02	647809
10663	2012-06-07	84.82	684204
10664	2012-06-08	84.1	687726
10665	2012-06-09	84.1	NaN
10666	2012-06-10	84.1	NaN
10667	2012-06-11	82.7	649691
10668	2012-06-12	83.32	603181
10669	2012-06-13	82.62	629186
10670	2012-06-14	83.91	580242
10671	2012-06-15	84.03	460330
10672	2012-06-16	84.03	NaN
10673	2012-06-17	84.03	NaN
10674	2012-06-18	83.27	569987
10675	2012-06-19	84.03	554402
10676	2012-06-20	81.45	761400
10677	2012-06-21	78.2	714879
10678	2012-06-22	79.76	512831
10679	2012-06-23	79.76	NaN
10680	2012-06-24	79.76	NaN
10681	2012-06-25	79.21	425191
10682	2012-06-26	79.36	454088
10683	2012-06-27	80.21	468779
10684	2012-06-28	77.69	569745
10685	2012-06-29	84.96	787945
10686	2012-06-30	84.96	NaN
10687	2012-07-01	84.96	NaN
10688	2012-07-02	83.75	542783
10689	2012-07-03	87.66	648233
10690	2012-07-04	87.66	NaN
10691	2012-07-05	87.22	675430
10692	2012-07-06	84.45	525487
10693	2012-07-07	84.45	NaN
10694	2012-07-08	84.45	NaN
10695	2012-07-09	85.99	474076
10696	2012-07-10	83.91	513775
10697	2012-07-11	85.81	540884
10698	2012-07-12	86.08	467055
10699	2012-07-13	87.1	511859
10700	2012-07-14	87.1	NaN
10701	2012-07-15	87.1	NaN
10702	2012-07-16	88.43	503009
10703	2012-07-17	89.22	615802
10704	2012-07-18	89.87	550320
10705	2012-07-19	92.66	690954
10706	2012-07-20	91.83	441380
10707	2012-07-21	91.83	NaN
10708	2012-07-22	91.83	NaN
10709	2012-07-23	88.14	448029
10710	2012-07-24	88.5	496638
10711	2012-07-25	88.97	488048
10712	2012-07-26	89.39	378604
10713	2012-07-27	90.13	416190
10714	2012-07-28	90.13	NaN
10715	2012-07-29	90.13	NaN
10716	2012-07-30	89.78	390132
10717	2012-07-31	88.06	521322
10718	2012-08-01	88.91	540299
10719	2012-08-02	87.13	581707
10720	2012-08-03	91.4	628555
10721	2012-08-04	91.4	NaN
10722	2012-08-05	91.4	NaN
10723	2012-08-06	92.2	419723
10724	2012-08-07	93.67	651093
10725	2012-08-08	93.35	615755
10726	2012-08-09	93.36	558206
10727	2012-08-10	92.87	502143
10728	2012-08-11	92.87	NaN
10729	2012-08-12	92.87	NaN
10730	2012-08-13	92.73	579642
10731	2012-08-14	93.43	469180
10732	2012-08-15	94.33	746813
10733	2012-08-16	95.6	521076
10734	2012-08-17	96.01	489470
10735	2012-08-18	96.01	NaN
10736	2012-08-19	96.01	NaN
10737	2012-08-20	95.97	472553
10738	2012-08-21	96.84	469752
10739	2012-08-22	97.26	428683
10740	2012-08-23	96.27	466874
10741	2012-08-24	96.15	417074
10742	2012-08-25	96.15	NaN
10743	2012-08-26	96.15	NaN
10744	2012-08-27	95.47	434112
10745	2012-08-28	96.33	381250
10746	2012-08-29	95.49	368240
10747	2012-08-30	94.62	400126
10748	2012-08-31	96.47	511483
10749	2012-09-01	96.47	NaN
10750	2012-09-02	96.47	NaN
10751	2012-09-03	96.47	NaN
10752	2012-09-04	95.3	513607
10753	2012-09-05	95.36	494973
10754	2012-09-06	95.53	710388
10755	2012-09-07	96.42	560581
10756	2012-09-08	96.42	NaN
10757	2012-09-09	96.42	NaN
10758	2012-09-10	96.54	493096
10759	2012-09-11	97.17	537652
10760	2012-09-12	97.01	518797
10761	2012-09-13	98.31	760356
10762	2012-09-14	99	828091
10763	2012-09-15	99	NaN
10764	2012-09-16	99	NaN
10765	2012-09-17	96.62	719538
10766	2012-09-18	95.29	545299
10767	2012-09-19	91.98	807916
10768	2012-09-20	92.42	481194
10769	2012-09-21	92.89	421200
10770	2012-09-22	92.89	NaN
10771	2012-09-23	92.89	NaN
10772	2012-09-24	91.93	363835
10773	2012-09-25	91.37	436492
10774	2012-09-26	89.98	548727
10775	2012-09-27	91.85	439391
10776	2012-09-28	92.19	360459
10777	2012-09-29	92.19	NaN
10778	2012-09-30	92.19	NaN
10779	2012-10-01	92.48	392478
10780	2012-10-02	91.89	366655
10781	2012-10-03	88.14	661524
10782	2012-10-04	91.71	552980
10783	2012-10-05	89.88	574256
10784	2012-10-06	89.88	NaN
10785	2012-10-07	89.88	NaN
10786	2012-10-08	89.33	422895
10787	2012-10-09	92.39	764375
10788	2012-10-10	91.25	681415
10789	2012-10-11	92.07	652165
10790	2012-10-12	91.86	403353
10791	2012-10-13	91.86	NaN
10792	2012-10-14	91.86	NaN
10793	2012-10-15	91.85	616178
10794	2012-10-16	92.09	531339
10795	2012-10-17	92.12	542260
10796	2012-10-18	92.1	533036
10797	2012-10-19	90.05	627850
10798	2012-10-20	90.05	NaN
10799	2012-10-21	90.05	NaN
10800	2012-10-22	88.65	455885
10801	2012-10-23	86.67	529105
10802	2012-10-24	85.73	571286
10803	2012-10-25	86.05	387095
10804	2012-10-26	86.28	412544
10805	2012-10-27	86.28	NaN
10806	2012-10-28	86.28	NaN
10807	2012-10-29	85.54	306145
10808	2012-10-30	85.68	223552
10809	2012-10-31	86.24	426060
10810	2012-11-01	87.09	421661
10811	2012-11-02	84.86	648226
10812	2012-11-03	84.86	NaN
10813	2012-11-04	84.86	NaN
10814	2012-11-05	85.65	477577
10815	2012-11-06	88.71	590709
10816	2012-11-07	84.44	738743
10817	2012-11-08	85.09	576821
10818	2012-11-09	86.07	604448
10819	2012-11-10	86.07	NaN
10820	2012-11-11	86.07	NaN
10821	2012-11-12	85.57	548296
10822	2012-11-13	85.38	829142
10823	2012-11-14	86.32	700161
10824	2012-11-15	85.45	640713
10825	2012-11-16	86.92	530118
10826	2012-11-17	86.92	NaN
10827	2012-11-18	86.92	NaN
10828	2012-11-19	89.28	492706
10829	2012-11-20	86.75	607214
10830	2012-11-21	87.38	392684
10831	2012-11-22	87.38	NaN
